order_line_id,order_id,customer_id,order_date,region,channel,product_category,product_name,quantity,unit_price,cost_per_unit,discount_pct,promo_flag,payment_status,fulfillment_status,total_return_qty,total_refund,gross_revenue,discount_amount,net_revenue,realized_revenue,realized_cogs,realized_profit,realized_margin_pct,discount_group,month
OL000113,O100070,C1331,2026-02-16 00:00:00,West,Online,Fashion,Shoes,4,1645.84,914.05,43.6,Y,Pending,Delivered,1,1634.01,6583.36,2870.34496,3713.01504,2079.00504,2742.15,-663.14496,-31.89722715,High Discount,2026-02-01 00:00:00
OL000114,O100071,C1377,2026-05-24 00:00:00,South,Store,Home,Mixer,5,13747.78,7680.4,10.1,N,Paid,Cancelled,4,50729.74,68738.9,6942.6289,61796.2711,11066.5311,7680.4,3386.1311,30.59794501,Medium Discount,2026-05-01 00:00:00
OL000115,O100072,C1254,2026-01-09 00:00:00,North,Marketplace,Fashion,Shoes,3,4209.59,2026.98,17.5,N,Paid,Cancelled,3,10751.13,12628.77,2210.03475,10418.73525,-332.39475,0,-332.39475,100,Medium Discount,2026-01-01 00:00:00
OL000116,O100072,C1254,2026-01-09 00:00:00,North,Marketplace,Electronics,Power Bank,4,1906.58,1516.81,0,N,Paid,Cancelled,0,0,7626.32,0,7626.32,7626.32,6067.24,1559.08,20.44341176,Low Discount,2026-01-01 00:00:00
OL000117,O100073,,2026-03-05 00:00:00,South,Marketplace,Electronics,Earbuds,1,13435.86,10920.68,29,Y,Paid,Delivered,0,0,13435.86,3896.3994,9539.4606,9539.4606,10920.68,-1381.2194,-14.47900943,High Discount,2026-03-01 00:00:00
OL000118,O100074,C1057,2026-01-10 00:00:00,West,Marketplace,Home,Lamp,5,14727.97,9644.32,25.2,Y,Paid,Delivered,0,0,73639.85,18557.2422,55082.6078,55082.6078,48221.6,6861.0078,12.45585145,High Discount,2026-01-01 00:00:00
OL000119,O100074,C1057,2026-01-10 00:00:00,West,Marketplace,Home,Storage Box,4,4549.88,2776.49,38.3,Y,Pending,Delivered,0,0,18199.52,6970.41616,11229.10384,11229.10384,11105.96,123.14384,1.096648867,High Discount,2026-01-01 00:00:00
OL000120,O100075,C1154,2026-05-15 00:00:00,South,Marketplace,Electronics,Earbuds,5,7395.06,5700.49,20.7,Y,Paid,Delivered,4,28591.79,36975.3,7653.8871,29321.4129,729.6229,5700.49,-4970.8671,-681.2926376,Medium Discount,2026-05-01 00:00:00
OL000121,O100075,C1154,2026-05-15 00:00:00,South,Marketplace,Electronics,Earbuds,2,12909.83,8910.55,5.8,N,Paid,Delivered,0,0,25819.66,1497.54028,24322.11972,24322.11972,17821.1,6501.01972,26.72883694,Low Discount,2026-05-01 00:00:00
OL000122,O100075,C1154,2026-05-15 00:00:00,South,Marketplace,Fashion,Jeans,2,12161.57,5972.32,28.5,Y,Pending,Delivered,0,0,24323.14,6932.0949,17391.0451,17391.0451,11944.64,5446.4051,31.31729616,High Discount,2026-05-01 00:00:00
OL000123,O100076,C1512,2026-05-05 00:00:00,West,Online,Fashion,Shoes,4,1326.58,620.77,14.5,N,Paid,Delivered,0,0,5306.32,769.4164,4536.9036,4536.9036,2483.08,2053.8236,45.26928013,Medium Discount,2026-05-01 00:00:00
OL000124,O100077,C1089,2026-01-12 00:00:00,South,Online,Fashion,Shoes,2,10363.87,6526.27,14.4,N,Paid,Delivered,1,8979.92,20727.74,2984.79456,17742.94544,8763.02544,6526.27,2236.75544,25.52492236,Medium Discount,2026-01-01 00:00:00
OL000125,O100077,C1089,2026-01-12 00:00:00,South,Online,Home,Lamp,1,5756.88,4009.17,14.6,N,Paid,Delivered,0,0,5756.88,840.50448,4916.37552,4916.37552,4009.17,907.20552,18.4527304,Medium Discount,2026-01-01 00:00:00
OL000126,O100078,C1044,2026-05-12 00:00:00,East,Marketplace,Electronics,Keyboard,2,4696.8,3431.1,26.4,Y,Paid,Delivered,1,4605.75,9393.6,2479.9104,6913.6896,2307.9396,3431.1,-1123.1604,-48.66506905,High Discount,2026-05-01 00:00:00
OL000127,O100079,C1312,2026-02-10 00:00:00,West,Marketplace,Personal Care,Trimmer,2,8491.76,5678.58,15.2,N,Failed,Delivered,0,0,16983.52,2581.49504,14402.02496,14402.02496,11357.16,3044.86496,21.14192253,Medium Discount,2026-02-01 00:00:00
OL000128,O100080,C1246,2026-01-30 00:00:00,South,Online,Fashion,T-Shirt,4,1731.38,787.42,17.1,N,Pending,Delivered,0,0,6925.52,1184.26392,5741.25608,5741.25608,3149.68,2591.57608,45.13953121,Medium Discount,2026-01-01 00:00:00
OL000129,O100080,C1246,2026-01-30 00:00:00,South,Online,Personal Care,Perfume,4,4706.89,2366.29,25.2,Y,Failed,Delivered,0,0,18827.56,4744.54512,14083.01488,14083.01488,9465.16,4617.85488,32.79024356,High Discount,2026-01-01 00:00:00
OL000130,O100081,C1335,2026-02-13 00:00:00,North,Store,Home,Bedsheet,4,8790.52,6273.39,6.6,N,Failed,Delivered,0,0,35162.08,2320.69728,32841.38272,32841.38272,25093.56,7747.82272,23.5916459,Low Discount,2026-02-01 00:00:00
OL000131,O100081,C1335,2026-02-13 00:00:00,North,Store,Personal Care,Perfume,4,11989.69,6760.75,25.9,Y,Paid,Delivered,0,0,47958.76,12421.31884,35537.44116,35537.44116,27043,8494.44116,23.90279346,High Discount,2026-02-01 00:00:00
OL000132,O100082,C1069,2026-05-23 00:00:00,South,Store,Fashion,Jeans,4,13925.97,6372.57,5.2,N,Paid,Delivered,2,24919.39,55703.88,2896.60176,52807.27824,27887.88824,12745.14,15142.74824,54.29865506,Low Discount,2026-05-01 00:00:00
OL000133,O100082,C1069,2026-05-23 00:00:00,South,Store,Home,Mixer,2,9821.88,6648.23,9,N,Failed,Delivered,0,0,19643.76,1767.9384,17875.8216,17875.8216,13296.46,4579.3616,25.61762867,Low Discount,2026-05-01 00:00:00
OL000135,O100083,C1306,2026-03-11 00:00:00,South,Store,Electronics,Keyboard,5,7948.94,6460.94,8.3,N,Failed,Delivered,0,0,39744.7,3298.8101,36445.8899,36445.8899,32304.7,4141.1899,11.36257041,Low Discount,2026-03-01 00:00:00
OL000136,O100083,C1306,2026-03-11 00:00:00,South,Store,Personal Care,Shampoo,5,10298.26,6613.61,0,N,Paid,Delivered,0,0,51491.3,0,51491.3,51491.3,33068.05,18423.25,35.77934525,Low Discount,2026-03-01 00:00:00
OL000137,O100084,C1037,2026-04-11 00:00:00,East,Online,Home,Lamp,4,9936.43,6482.55,13.4,N,Paid,Cancelled,3,-27317.6,39745.72,5325.92648,34419.79352,61737.39352,6482.55,55254.84352,89.49979967,Medium Discount,2026-04-01 00:00:00
OL000138,O100085,C1435,2026-05-12 00:00:00,West,Online,Home,Storage Box,5,13571.01,9224.29,23,Y,Paid,Cancelled,3,36193.24,67855.05,15606.6615,52248.3885,16055.1485,18448.58,-2393.4315,-14.90756376,Medium Discount,2026-05-01 00:00:00
OL000139,O100085,C1435,2026-05-12 00:00:00,West,Online,Home,Lamp,2,633.3,414.08,2.9,N,Failed,Delivered,0,0,1266.6,36.7314,1229.8686,1229.8686,828.16,401.7086,32.66272511,Low Discount,2026-05-01 00:00:00
OL000140,O100085,C1435,2026-05-12 00:00:00,West,Online,Fashion,Shoes,3,6052.38,2742.32,11.1,N,Pending,Delivered,0,0,18157.14,2015.44254,16141.69746,16141.69746,8226.96,7914.73746,49.03286956,Medium Discount,2026-05-01 00:00:00
OL000141,O100086,C1426,2026-03-05 00:00:00,East,Online,Electronics,Keyboard,3,3993.76,2842.94,12.5,N,Paid,Delivered,0,0,11981.28,1497.66,10483.62,10483.62,8528.82,1954.8,18.64623098,Medium Discount,2026-03-01 00:00:00
OL000143,O100088,C1262,2026-04-20 00:00:00,East,Marketplace,Home,Bedsheet,5,12474.57,8752.73,4.6,N,Paid,Delivered,3,36670.28,62372.85,2869.1511,59503.6989,22833.4189,17505.46,5327.9589,23.33403913,Low Discount,2026-04-01 00:00:00
OL000144,O100088,C1262,2026-04-20 00:00:00,East,Marketplace,Personal Care,Trimmer,5,2475.63,1288.37,25,Y,Paid,Delivered,0,0,12378.15,3094.5375,9283.6125,9283.6125,6441.85,2841.7625,30.61052473,Medium Discount,2026-04-01 00:00:00
OL000145,O100088,C1262,2026-04-20 00:00:00,East,Marketplace,Fashion,Jeans,1,9572.82,5161.95,23.9,Y,Paid,Delivered,0,0,9572.82,2287.90398,7284.91602,7284.91602,5161.95,2122.96602,29.14194226,Medium Discount,2026-04-01 00:00:00
OL000146,O100089,C1165,2026-04-29 00:00:00,West,Online,Electronics,Earbuds,2,13974.71,11240.95,8.1,N,Pending,Cancelled,0,0,27949.42,2263.90302,25685.51698,25685.51698,22481.9,3203.61698,12.47246447,Low Discount,2026-04-01 00:00:00
OL000147,O100089,C1165,2026-04-29 00:00:00,West,Online,Home,Bedsheet,1,1660.03,1028.41,26.1,Y,Pending,Delivered,1,1473.24,1660.03,433.26783,1226.76217,-246.47783,0,-246.47783,100,High Discount,2026-04-01 00:00:00
OL000148,O100089,C1165,2026-04-29 00:00:00,West,Online,Electronics,Smartwatch,5,11278.61,8429.77,4,N,Pending,Delivered,0,0,56393.05,2255.722,54137.328,54137.328,42148.85,11988.478,22.14456909,Low Discount,2026-04-01 00:00:00
OL000149,O100090,C1247,2026-04-18 00:00:00,West,Marketplace,Home,Bedsheet,4,14025.25,8017.08,21.5,Y,Paid,Delivered,0,0,56101,12061.715,44039.285,44039.285,32068.32,11970.965,27.18246902,Medium Discount,2026-04-01 00:00:00
OL000150,O100091,C1160,2026-04-15 00:00:00,North,Online,Fashion,Shoes,3,7570.68,3860.58,20.7,Y,Failed,Delivered,0,0,22712.04,4701.39228,18010.64772,18010.64772,11581.74,6428.90772,35.69503896,Medium Discount,2026-04-01 00:00:00
OL000151,O100092,C1201,2026-02-28 00:00:00,North,Marketplace,Electronics,Power Bank,5,6222.03,4866.11,19.6,N,Failed,Cancelled,3,17556.8,31110.15,6097.5894,25012.5606,7455.7606,9732.22,-2276.4594,-30.53289292,Medium Discount,2026-02-01 00:00:00
OL000152,O100092,C1201,2026-02-28 00:00:00,North,Marketplace,Personal Care,Trimmer,5,10493.04,7023.7,27.3,Y,Failed,Delivered,0,0,52465.2,14322.9996,38142.2004,38142.2004,35118.5,3023.7004,7.927440914,High Discount,2026-02-01 00:00:00
OL000153,O100093,C1442,2026-01-25 00:00:00,East,Marketplace,Fashion,Shoes,2,13221.05,6592.95,24.6,Y,Paid,Delivered,2,23477.86,26442.1,6504.7566,19937.3434,-3540.5166,0,-3540.5166,100,Medium Discount,2026-01-01 00:00:00
OL000154,O100094,C1159,2026-06-27 00:00:00,West,Online,Electronics,Smartwatch,2,1164.69,819.22,12.7,N,Failed,Delivered,0,0,2329.38,295.83126,2033.54874,2033.54874,1638.44,395.10874,19.42951906,Medium Discount,2026-06-01 00:00:00
OL000156,O100095,C1101,2026-01-06 00:00:00,North,Online,Electronics,Earbuds,4,11069.28,8264.65,13.2,N,Failed,Delivered,0,0,44277.12,5844.57984,38432.54016,38432.54016,33058.6,5373.94016,13.98278682,Medium Discount,2026-01-01 00:00:00
OL000157,O100095,C1101,2026-01-06 00:00:00,North,Online,Home,Storage Box,5,2031.9,1183.64,20.2,Y,Paid,Delivered,0,0,10159.5,2052.219,8107.281,8107.281,5918.2,2189.081,27.00142008,Medium Discount,2026-01-01 00:00:00
OL000158,O100096,C1251,2026-04-30 00:00:00,South,Online,Fashion,Jeans,3,2680.05,1593.83,5.8,N,Paid,Delivered,2,-325.5,8040.15,466.3287,7573.8213,7899.3213,1593.83,6305.4913,79.82320329,Low Discount,2026-04-01 00:00:00
OL000159,O100096,C1251,2026-04-30 00:00:00,South,Online,Electronics,Power Bank,3,5548.73,4474.27,9.9,N,Paid,Cancelled,0,0,16646.19,1647.97281,14998.21719,14998.21719,13422.81,1575.40719,10.50396304,Low Discount,2026-04-01 00:00:00
OL000161,O100097,C1250,2026-06-02 00:00:00,West,Store,Fashion,Jeans,1,4188.61,2111.42,8,N,Pending,Delivered,1,4176.26,4188.61,335.0888,3853.5212,-322.7388,0,-322.7388,100,Low Discount,2026-06-01 00:00:00
OL000162,O100098,C1119,2026-03-24 00:00:00,West,Online,Personal Care,Trimmer,1,891.98,551.49,2.3,N,Pending,Cancelled,0,0,891.98,20.51554,871.46446,871.46446,551.49,319.97446,36.71686852,Low Discount,2026-03-01 00:00:00
OL000163,O100099,C1264,2026-02-24 00:00:00,South,Online,Home,Mixer,1,13034.53,9050.67,26.7,Y,Paid,Delivered,0,0,13034.53,3480.21951,9554.31049,9554.31049,9050.67,503.64049,5.271343134,High Discount,2026-02-01 00:00:00
OL000164,O100100,C1026,2026-06-18 00:00:00,East,Marketplace,Home,Mixer,3,8564.37,5998.13,23.2,Y,Pending,Delivered,2,15856.78,25693.11,5960.80152,19732.30848,3875.52848,5998.13,-2122.60152,-54.76934387,Medium Discount,2026-06-01 00:00:00
OL000166,O100101,C1312,2026-02-24 00:00:00,North,Online,Fashion,Shoes,3,8067.76,4804.61,30.7,Y,Failed,Delivered,3,24183.58,24203.28,7430.40696,16772.87304,-7410.70696,0,-7410.70696,100,High Discount,2026-02-01 00:00:00
OL000167,O100102,C1484,2026-02-23 00:00:00,South,Online,Personal Care,Perfume,2,12088.41,7303.94,24.4,Y,Pending,Delivered,0,0,24176.82,5899.14408,18277.67592,18277.67592,14607.88,3669.79592,20.0780227,Medium Discount,2026-02-01 00:00:00
OL000168,O100103,C1415,2026-01-24 00:00:00,North,Online,Home,Storage Box,2,9397.55,6337.08,31.8,Y,Paid,Delivered,0,0,18795.1,5976.8418,12818.2582,12818.2582,12674.16,144.0982,1.124163656,High Discount,2026-01-01 00:00:00
OL000169,O100104,C1246,2026-06-28 00:00:00,South,Online,Home,Mixer,4,1980.69,1302.31,12,N,Paid,Delivered,3,5440.47,7922.76,950.7312,6972.0288,1531.5588,1302.31,229.2488,14.96833161,Medium Discount,2026-06-01 00:00:00
OL000170,O100105,C1506,2026-04-18 00:00:00,East,Store,Home,Lamp,2,5523.59,3715.59,16.1,N,Paid,Cancelled,0,0,11047.18,1778.59598,9268.58402,9268.58402,7431.18,1837.40402,19.82399918,Medium Discount,2026-04-01 00:00:00
OL000171,O100106,C1318,2026-02-10 00:00:00,West,Marketplace,Electronics,Earbuds,2,2020.55,1466.89,13.9,N,Paid,Delivered,0,0,4041.1,561.7129,3479.3871,3479.3871,2933.78,545.6071,15.68112671,Medium Discount,2026-02-01 00:00:00
OL000172,O100106,C1318,2026-02-10 00:00:00,West,Marketplace,Fashion,Jeans,5,8514.48,4533.52,26.2,Y,Paid,Cancelled,0,0,42572.4,11153.9688,31418.4312,31418.4312,22667.6,8750.8312,27.85254026,High Discount,2026-02-01 00:00:00
OL000173,O100106,C1318,2026-02-10 00:00:00,West,Marketplace,Home,Lamp,3,3007.49,2001.11,19.3,N,Failed,Delivered,0,0,9022.47,1741.33671,7281.13329,7281.13329,6003.33,1277.80329,17.54951103,Medium Discount,2026-02-01 00:00:00
OL000174,O100107,C1185,2026-05-30 00:00:00,West,Online,Fashion,Jacket,2,5917.97,2750.3,18.1,N,Paid,Delivered,0,0,11835.94,2142.30514,9693.63486,9693.63486,5500.6,4193.03486,43.2555478,Medium Discount,2026-05-01 00:00:00
OL000175,O100107,C1185,2026-05-30 00:00:00,West,Online,Home,Lamp,1,14613.48,8836.07,0,N,Paid,Delivered,0,0,14613.48,0,14613.48,14613.48,8836.07,5777.41,39.53479938,Low Discount,2026-05-01 00:00:00
OL000176,O100107,C1185,2026-05-30 00:00:00,West,Online,Fashion,Shoes,2,14700.12,9358.24,23.5,Y,Paid,Delivered,0,0,29400.24,6909.0564,22491.1836,22491.1836,18716.48,3774.7036,16.78303671,Medium Discount,2026-05-01 00:00:00
OL000177,O100108,C1495,2026-03-12 00:00:00,South,Store,Personal Care,Shampoo,1,3513.37,1986.15,0,N,Paid,Delivered,0,0,3513.37,0,3513.37,3513.37,1986.15,1527.22,43.4688063,Low Discount,2026-03-01 00:00:00
OL000178,O100108,C1495,2026-03-12 00:00:00,South,Store,Personal Care,Trimmer,4,5800.2,3284.14,1.8,N,Paid,Delivered,1,5640.25,23200.8,417.6144,22783.1856,17142.9356,9852.42,7290.5156,42.52781303,Low Discount,2026-03-01 00:00:00
OL000179,O100108,C1495,2026-03-12 00:00:00,South,Store,Fashion,T-Shirt,5,11050.52,5485.93,13.9,N,Pending,Delivered,0,0,55252.6,7680.1114,47572.4886,47572.4886,27429.65,20142.8386,42.34135988,Medium Discount,2026-03-01 00:00:00
OL000180,O100109,C1331,2026-02-04 00:00:00,South,Online,Fashion,Jacket,3,3083.15,1627.36,29.3,Y,Paid,Delivered,0,0,9249.45,2710.08885,6539.36115,6539.36115,4882.08,1657.28115,25.34316598,High Discount,2026-02-01 00:00:00
OL000181,O100109,C1331,2026-02-04 00:00:00,South,Online,Fashion,T-Shirt,4,8848.67,5372.71,26.1,Y,Paid,Delivered,0,0,35394.68,9238.01148,26156.66852,26156.66852,21490.84,4665.82852,17.83800761,High Discount,2026-02-01 00:00:00
OL000182,O100109,C1331,2026-02-04 00:00:00,South,Online,Fashion,Jacket,4,4535.91,2369.84,18.8,N,Failed,Delivered,0,0,18143.64,3411.00432,14732.63568,14732.63568,9479.36,5253.27568,35.65740574,Medium Discount,2026-02-01 00:00:00
OL000183,O100110,C1161,2026-04-20 00:00:00,East,Online,Personal Care,Face Wash,4,7686.62,4754.1,18.4,N,Paid,Delivered,0,0,30746.48,5657.35232,25089.12768,25089.12768,19016.4,6072.72768,24.20461866,Medium Discount,2026-04-01 00:00:00
OL000184,O100110,C1161,2026-04-20 00:00:00,East,Online,Home,Lamp,4,854.93,564.82,22.6,Y,Paid,Delivered,0,0,3419.72,772.85672,2646.86328,2646.86328,2259.28,387.58328,14.64311674,Medium Discount,2026-04-01 00:00:00
OL000185,O100111,C1346,2026-03-16 00:00:00,West,Marketplace,Home,Mixer,3,1538.03,1012.32,10.8,N,Pending,Delivered,0,0,4614.09,498.32172,4115.76828,4115.76828,3036.96,1078.80828,26.21158935,Medium Discount,2026-03-01 00:00:00
OL000186,O100112,C1352,2026-01-05 00:00:00,West,Marketplace,Home,Storage Box,3,3469.3,2367.41,21.9,Y,Failed,Delivered,0,0,10407.9,2279.3301,8128.5699,8128.5699,7102.23,1026.3399,12.62632803,Medium Discount,2026-01-01 00:00:00
OL000187,O100113,C1046,2026-01-19 00:00:00,West,Store,Home,Lamp,4,2352.97,1557.08,8.2,N,Failed,Delivered,0,0,9411.88,771.77416,8640.10584,8640.10584,6228.32,2411.78584,27.91384602,Low Discount,2026-01-01 00:00:00
OL000190,O100114,C1490,2026-01-02 00:00:00,West,Marketplace,Home,Storage Box,4,11621.93,7202.4,24.1,Y,Failed,Delivered,0,0,46487.72,11203.54052,35284.17948,35284.17948,28809.6,6474.57948,18.34980882,Medium Discount,2026-01-01 00:00:00
OL000191,O100115,C1447,2026-05-15 00:00:00,East,Store,Electronics,Keyboard,3,13785.1,10130.97,0,N,Pending,Delivered,0,0,41355.3,0,41355.3,41355.3,30392.91,10962.39,26.50782366,Low Discount,2026-05-01 00:00:00
OL000192,O100116,C1278,2026-01-21 00:00:00,West,Online,Personal Care,Perfume,2,4277.99,2485.57,32.8,Y,Pending,Delivered,0,0,8555.98,2806.36144,5749.61856,5749.61856,4971.14,778.47856,13.53965575,High Discount,2026-01-01 00:00:00
OL000193,O100117,C1382,2026-02-18 00:00:00,West,Online,Fashion,Shoes,1,12075.08,7731.54,28.6,Y,Pending,Cancelled,0,0,12075.08,3453.47288,8621.60712,8621.60712,7731.54,890.06712,10.32367988,High Discount,2026-02-01 00:00:00
OL000194,O100118,C1449,2026-05-27 00:00:00,South,Store,Fashion,T-Shirt,4,5257.95,2547.79,14.9,N,Paid,Delivered,0,0,21031.8,3133.7382,17898.0618,17898.0618,10191.16,7706.9018,43.05997982,Medium Discount,2026-05-01 00:00:00
OL000196,O100120,C1169,2026-05-21 00:00:00,West,Store,Home,Bedsheet,3,14781.86,9833.7,6.6,N,Pending,Delivered,0,0,44345.58,2926.80828,41418.77172,41418.77172,29501.1,11917.67172,28.77360005,Low Discount,2026-05-01 00:00:00
OL000197,O100121,C1314,2026-02-09 00:00:00,South,Online,Home,Bedsheet,1,8598.18,5777.34,22,Y,Paid,Delivered,0,0,8598.18,1891.5996,6706.5804,6706.5804,5777.34,929.2404,13.85565138,Medium Discount,2026-02-01 00:00:00
OL000198,O100122,C1020,2026-02-24 00:00:00,South,Marketplace,Personal Care,Face Wash,1,8436.71,4771.93,23.1,Y,Failed,Delivered,0,0,8436.71,1948.88001,6487.82999,6487.82999,4771.93,1715.89999,26.44798018,Medium Discount,2026-02-01 00:00:00
OL000200,O100122,C1020,2026-02-24 00:00:00,South,Marketplace,Personal Care,Face Wash,5,11576.95,7706.29,20.5,Y,Pending,Delivered,0,0,57884.75,11866.37375,46018.37625,46018.37625,38531.45,7486.92625,16.26942726,Medium Discount,2026-02-01 00:00:00
OL000201,O100123,C1184,2026-03-14 00:00:00,East,Online,Home,Bedsheet,2,3563.83,2564.78,12.3,N,Paid,Delivered,0,0,7127.66,876.70218,6250.95782,6250.95782,5129.56,1121.39782,17.93961585,Medium Discount,2026-03-01 00:00:00
OL000202,O100124,C1362,2026-04-21 00:00:00,East,Marketplace,Home,Bedsheet,2,6254.81,3807.6,32.4,Y,Pending,Cancelled,0,0,12509.62,4053.11688,8456.50312,8456.50312,7615.2,841.30312,9.948593503,High Discount,2026-04-01 00:00:00
OL000203,O100125,C1196,2026-02-27 00:00:00,South,Online,Fashion,Jeans,1,7692.32,4467.84,0,N,Paid,Cancelled,1,7400.8,7692.32,0,7692.32,291.52,0,291.52,100,Low Discount,2026-02-01 00:00:00
OL000204,O100126,C1509,2026-06-28 00:00:00,West,Marketplace,Electronics,Keyboard,2,744.36,528.52,21.1,Y,Paid,Cancelled,0,0,1488.72,314.11992,1174.60008,1174.60008,1057.04,117.56008,10.00851967,Medium Discount,2026-06-01 00:00:00
OL000205,O100126,C1509,2026-06-28 00:00:00,West,Marketplace,Personal Care,Trimmer,1,2102.1,1203.65,28.9,Y,Failed,Delivered,0,0,2102.1,607.5069,1494.5931,1494.5931,1203.65,290.9431,19.46637516,High Discount,2026-06-01 00:00:00
OL000207,O100127,C1074,2026-03-20 00:00:00,West,Store,Home,Storage Box,4,5146.96,3050.94,0,N,Failed,Delivered,0,0,20587.84,0,20587.84,20587.84,12203.76,8384.08,40.72345618,Low Discount,2026-03-01 00:00:00
OL000208,O100128,C1485,2026-04-26 00:00:00,West,Store,Personal Care,Face Wash,2,12571.38,6678.82,6.7,N,Paid,Delivered,0,0,25142.76,1684.56492,23458.19508,23458.19508,13357.64,10100.55508,43.05768217,Low Discount,2026-04-01 00:00:00
OL000209,O100129,C1359,2026-01-19 00:00:00,North,Online,Electronics,Keyboard,5,3303.17,2542.48,28.9,Y,Pending,Delivered,0,0,16515.85,4773.08065,11742.76935,11742.76935,12712.4,-969.63065,-8.25725705,High Discount,2026-01-01 00:00:00
OL000210,O100129,C1359,2026-01-19 00:00:00,North,Online,Fashion,Shoes,4,3813.76,1772.14,33.9,Y,Paid,Delivered,0,0,15255.04,5171.45856,10083.58144,10083.58144,7088.56,2995.02144,29.70196113,High Discount,2026-01-01 00:00:00
OL000211,O100130,C1247,2026-06-28 00:00:00,South,Marketplace,Home,Storage Box,5,961.21,600.66,20.4,Y,Failed,Delivered,0,0,4806.05,980.4342,3825.6158,3825.6158,3003.3,822.3158,21.49499173,Medium Discount,2026-06-01 00:00:00
OL000212,O100130,C1247,2026-06-28 00:00:00,South,Marketplace,Home,Mixer,2,632.96,434.56,38.6,Y,Paid,Delivered,1,593.33,1265.92,488.64512,777.27488,183.94488,434.56,-250.61512,-136.2446837,High Discount,2026-06-01 00:00:00
OL000213,O100131,C1102,2026-01-26 00:00:00,East,Online,Electronics,Earbuds,4,10305.37,7107.05,13,N,Failed,Delivered,1,9737.98,41221.48,5358.7924,35862.6876,26124.7076,21321.15,4803.5576,18.38702914,Medium Discount,2026-01-01 00:00:00
OL000214,O100132,C1325,2026-03-27 00:00:00,North,Online,Electronics,Power Bank,1,10001.58,7214.04,18.9,N,Paid,Delivered,0,0,10001.58,1890.29862,8111.28138,8111.28138,7214.04,897.24138,11.06164782,Medium Discount,2026-03-01 00:00:00
OL000215,O100132,C1325,2026-03-27 00:00:00,North,Online,Home,Bedsheet,3,12357.47,8830.87,9.4,N,Paid,Delivered,0,0,37072.41,3484.80654,33587.60346,33587.60346,26492.61,7094.99346,21.12384549,Low Discount,2026-03-01 00:00:00
OL000216,O100133,C1298,2026-05-20 00:00:00,West,Marketplace,Electronics,Earbuds,5,14704.04,10420.02,25.6,Y,Paid,Delivered,0,0,73520.2,18821.1712,54699.0288,54699.0288,52100.1,2598.9288,4.751325311,High Discount,2026-05-01 00:00:00
OL000217,O100133,C1298,2026-05-20 00:00:00,West,Marketplace,Home,Lamp,4,13912.51,9879.25,15.2,N,Paid,Delivered,0,0,55650.04,8458.80608,47191.23392,47191.23392,39517,7674.23392,16.26199038,Medium Discount,2026-05-01 00:00:00
